filename,reference_width,reference_height,generated_width,generated_height,normalized_width,normalized_height,normalization_mode,main_metric_scope,content_mask_area_px,content_mask_area_ratio,ssim,ssim_percent,lpips,lpips_similarity_percent,lpips_map_mean,lpips_foreground,lpips_foreground_similarity_percent,delta_e_ciede2000,delta_e_similarity_percent,lpips_car_only,lpips_car_only_similarity_percent,ssim_car_only,mask_metric_scope,mask_iou,mask_dice,mask_area_ratio,centroid_distance_px,centroid_distance_norm,hausdorff_px,hausdorff_norm,car_mask_area_ratio,car_bbox,car_fallback_reason,ref_norm_path,gen_norm_path,car_only_ref_path,car_only_gen_path,lpips_spatial_path
ref_cla.png,780,438,2734,1536,780,438,letterbox,content_mask,341640,1.000000,0.237084,23.708381,0.631828,36.817241,0.753812,0.606631,39.336872,32.099033,67.900967,0.555423,44.457704,0.429964,car_mask,0.483221,0.651583,0.483221,32.406494,0.036226,165.846314,0.185394,0.438693,"{""x0"": 47, ""y0"": 41, ""x1"": 734, ""y1"": 406, ""pad_px"": 20, ""min_size_px"": 87, ""square"": false}",,C:\Users\Johannes\Documents\Studium\Wintersemester25\Thesis\Projekt\BestimmungProduktgenauigkeit\runs\cla_vs_images\normalized\ref_cla_ref_norm.png,C:\Users\Johannes\Documents\Studium\Wintersemester25\Thesis\Projekt\BestimmungProduktgenauigkeit\runs\cla_vs_images\normalized\ref_cla_gen_norm.png,C:\Users\Johannes\Documents\Studium\Wintersemester25\Thesis\Projekt\BestimmungProduktgenauigkeit\runs\cla_vs_images\car_only\ref_cla_ref_car_only.png,C:\Users\Johannes\Documents\Studium\Wintersemester25\Thesis\Projekt\BestimmungProduktgenauigkeit\runs\cla_vs_images\car_only\ref_cla_gen_car_only.png,C:\Users\Johannes\Documents\Studium\Wintersemester25\Thesis\Projekt\BestimmungProduktgenauigkeit\runs\cla_vs_images\lpips_spatial\ref_cla_lpips_spatial.json
