filename,reference_width,reference_height,generated_width,generated_height,normalized_width,normalized_height,normalization_mode,main_metric_scope,content_mask_area_px,content_mask_area_ratio,ssim,ssim_percent,lpips,lpips_similarity_percent,lpips_map_mean,lpips_foreground,lpips_foreground_similarity_percent,delta_e_ciede2000,delta_e_similarity_percent,lpips_car_only,lpips_car_only_similarity_percent,ssim_car_only,mask_metric_scope,mask_iou,mask_dice,mask_area_ratio,centroid_distance_px,centroid_distance_norm,hausdorff_px,hausdorff_norm,car_mask_area_ratio,car_bbox,car_fallback_reason,ref_norm_path,gen_norm_path,car_only_ref_path,car_only_gen_path,lpips_spatial_path
ref_cla.png,2736,1536,1920,1200,2736,1536,letterbox,content_mask,3775488,0.898392,0.502561,50.256103,0.635232,36.476755,0.516952,0.637490,36.250967,30.325506,69.674494,0.621194,37.880582,0.487479,car_mask,0.434576,0.605860,0.538264,239.158768,0.076222,626.138962,0.199555,0.433682,"{""x0"": 208, ""y0"": 189, ""x1"": 2423, ""y1"": 1378, ""pad_px"": 20, ""min_size_px"": 307, ""square"": false}",,C:\Users\Johannes\Documents\Studium\Wintersemester25\Thesis\Projekt\BestimmungProduktgenauigkeit\runs\cla_vs_claFront_2\normalized\ref_cla_ref_norm.png,C:\Users\Johannes\Documents\Studium\Wintersemester25\Thesis\Projekt\BestimmungProduktgenauigkeit\runs\cla_vs_claFront_2\normalized\ref_cla_gen_norm.png,C:\Users\Johannes\Documents\Studium\Wintersemester25\Thesis\Projekt\BestimmungProduktgenauigkeit\runs\cla_vs_claFront_2\car_only\ref_cla_ref_car_only.png,C:\Users\Johannes\Documents\Studium\Wintersemester25\Thesis\Projekt\BestimmungProduktgenauigkeit\runs\cla_vs_claFront_2\car_only\ref_cla_gen_car_only.png,C:\Users\Johannes\Documents\Studium\Wintersemester25\Thesis\Projekt\BestimmungProduktgenauigkeit\runs\cla_vs_claFront_2\lpips_spatial\ref_cla_lpips_spatial.json
